,id,rated,variant,speed,perf,createdAt,lastMoveAt,status,winner,moves,players.black.user.name,players.black.user.id,players.black.rating,opening.eco,opening.name,opening.ply,clock.initial,clock.increment,clock.totalTime,players.white.user.name,players.white.user.id,players.white.rating,players.white.ratingDiff,players.black.ratingDiff,players.white.provisional,players.black.provisional
0,tcO7wrtw,True,standard,rapid,rapid,1600198089858,1600199146034,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Bc4 h6 O-O Bc5 c3 dxc3 Bxf7+ Kxf7 Qd5+ Ke8 Qh5+ Kf8 Qxc5+ d6 Qxc3 Nf6 Nbd2 Kg8 b3 Kh7 Bb2 Re8 Rfe1 Ne5 Nxe5 dxe5 Rad1 Qe7 Nc4 b5 Nxe5 c5 a3 a5 Qd3 Ba6 Qd6 Qxd6 Rxd6 Rxe5 Bxe5 Re8 Bxf6 gxf6 Rxa6,jean-yves_bechler,jean-yves_bechler,1666.0,C44,Scotch Game: Scotch Gambit,7,900,10,1300,NHorde,nhorde,1682.0,8.0,-16.0,,
0,QJpvvt8u,True,standard,rapid,rapid,1599674049666,1599675443581,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 Ng4 Bxf7+ Kxf7 Ng5+ Ke8 Qxg4 Nxe5 Qxd4 d6 O-O h6 Ne4 Be6 Bf4 Nc6 Qe3 g5 Bxg5 hxg5 Nxg5 d5 Qxe6+ Ne7 Nf7,Greenmen2,greenmen2,1705.0,C44,"Scotch Game: Scotch Gambit, Kingside Variation",10,900,10,1300,NHorde,nhorde,1673.0,9.0,-6.0,,
0,WfoACphe,True,standard,rapid,rapid,1599593589790,1599594837973,resign,black,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Qf6 c3 d6 Bb5 Ne7 Nd2 a6 Ba4 b5 Nxc6 Nxc6 Bxc5 dxc5 Bc2 O-O O-O Qg5 Nf3 Qe7 Re1 Bg4 Qd3 Rad8 Qe3 Bxf3 Qxf3 Rd2 Rac1 Rfd8 Re2 Ne5 Qe3 Qd6 f4 Nc4 e5 Nxe3 exd6 Rxe2 dxc7 Rc8,NHorde,nhorde,1666.0,C45,Scotch Game: Classical Variation,8,900,10,1300,gingko_biloba,gingko_biloba,1668.0,-71.0,7.0,True,
0,fcVPJrTp,True,standard,rapid,rapid,1599592752417,1599593495457,resign,black,e4 c5 c3 d6 d4 cxd4 cxd4 Nc6 Nf3 e6 Bb5 Bd7 O-O Qc7 d5 Nce7 Bxd7+ Qxd7 b3 e5 Nbd2 Nf6 Ba3 Nc8 Nc4 Be7 Re1 O-O Nh4 b5 Na5 Ne8 Nc6 Bxh4 Rc1 a5 Re3 b4 Bb2 Bg5,Tenebrous-Nome,tenebrous-nome,1724.0,B22,Sicilian Defense: Alapin Variation,3,900,10,1300,NHorde,nhorde,1673.0,-7.0,6.0,,
0,9VGyfQ43,True,standard,rapid,rapid,1599592116194,1599592653983,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 Na5 Bxf7+ Kxf7 exf6 Qxf6 O-O d6 Bg5 Qg6 c3 dxc3 Qd5+ Ke8 Re1+,povk,povk,1556.0,C44,"Scotch Game: Scotch Gambit, Advance Variation",9,900,10,1300,NHorde,nhorde,1666.0,7.0,-16.0,,
0,TkkrKjIS,True,standard,rapid,rapid,1598386797149,1598387772367,timeout,black,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 a3 d6 Nc3 Bg4 h3 Bh5 g4 Nxg4 hxg4 Bxg4 Rg1 h5 Be3 Rh6 Nd5 Rg6 Ke2 Nd4+ Bxd4 exd4 Nxe7 Qxe7 Kd2 Qf6 Rg3 h4 Rxg4 Rxg4 Qe2 Rf4,NHorde,nhorde,1658.0,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",7,900,10,1300,ivansa,ivansa,1660.0,-5.0,8.0,,
0,2dhJKLZ9,True,standard,rapid,rapid,1596802861430,1596803549706,draw,,e4 c6 e5 Qa5 f4 g5 Qg4 gxf4 Qxf4 Bh6 Qd4 Bg7 Nf3 d6 b4 Bxe5 Nxe5 Qxe5+ Qxe5 dxe5 Nc3 Be6 b5 Nd7 a4 Ngf6 d3 Rg8 bxc6 bxc6 Rb1 Nc5 Be3 Nfd7 a5 f6,NHorde,nhorde,1658.0,B10,Caro-Kann Defense,2,900,10,1300,IldusGim,ildusgim,1675.0,0.0,0.0,,
0,KmnuFgCD,True,standard,rapid,rapid,1596801189020,1596802717485,resign,white,d4 Nf6 c4 g6 Nc3 c5 d5 Bg7 e4 O-O Nf3 e6 Be2 exd5 cxd5 d6 O-O Re8 Nd2 a6 a4 Nbd7 Qc2 Ne5 h3 Nh5 Bxh5 gxh5 f4 Ng4 hxg4 hxg4 g3 h5 Kg2 h4 gxh4 Bd4 Rh1 Qf6 Nb3 Be5 f5 Bxf5 exf5 Re7 Bg5,NHorde,nhorde,1663.0,A77,"Benoni Defense: Classical Variation, Czerniak Defense, Tal Line",19,900,10,1300,Zenithial,zenithial,1743.0,12.0,-5.0,,
0,KYyna22b,False,standard,rapid,rapid,1596745479604,1596745937107,mate,white,e4 f6 d4 c6 Bc4 c5 Qh5+ g6 Qxc5 b6 Qd5 e6 Qxa8 Nc6 Nf3 Bh6 Bxh6 Nxh6 Bxe6 dxe6 Qxc6+ Qd7 Qxd7+ Kxd7 Nc3 f5 exf5 gxf5 Ne5+ Kd6 O-O-O Rg8 Nb5+ Kd5 Rhe1 Ba6 c4#,,,,B00,Barnes Defense,2,900,10,1300,NHorde,nhorde,1663.0,,,,
0,PjbyoWVN,True,standard,rapid,rapid,1596737295158,1596738525944,resign,black,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 b6 Qd5 Rb8 Bc4 Qe7 Bg5 f6 Bf4 Bb7 Qh5+ g6 Qf3 Qb4+ Nd2 d6 O-O-O Ne7 Rhe1 Bg7 Bb3 a5 Bg5 a4 a3 Qb5 Bxf6 Bxf6 Qxf6 Rf8 Qh4 axb3 cxb3 Qc5+ Nc4 Rxf2 e5 d5 Qg4 Bc8 Qh4 dxc4 bxc4 Bf5 b4 Rc2+ Kb1 Rxc4+ Ka1,vinaydamera97,vinaydamera97,1700.0,C45,Scotch Game,7,900,10,1300,NHorde,nhorde,1668.0,-5.0,114.0,,True
